english	translation	category	sub_category	source
<u=ff<Num0>>Heroes' Quest</u>	<u=ff<Num0>>英雄任务</u>	manual	ai_cache	ai_cache_20260618
<Num0> Quests	<Num0>个任务	manual	ai_cache	ai_cache_20260618
<u=<Num0>dc<Num1>d>Death Plateau</u>	< u=<Num0>dc<Num1>d >死亡高原</u>	manual	ai_cache	ai_cache_20260618
<u=ff<Num0>>The Fremennik Trials</u>	<u=ff<Num0>>费明尼克试炼</u>	manual	ai_cache	ai_cache_20260618
<u=ffff<Num0>>Strength</u>:	<u=ffff<Num0>>力量</u>：	manual	ai_cache	ai_cache_20260618
<u=ffff<Num0>>Hitpoints</u>:	<u=ffff<Num0>>生命值</u>：	manual	ai_cache	ai_cache_20260618
<u=ffff<Num0>>Slayer</u>:	<u=ffff<Num0>>杀戮</u>：	manual	ai_cache	ai_cache_20260618
<u=ffff<Num0>>Prayer</u>:	<u=ffff<Num0>>祈祷</u>：	manual	ai_cache	ai_cache_20260618
<u=ffff<Num0>>Smithing</u>:	<u=ffff<Num0>>锻造</u>：	manual	ai_cache	ai_cache_20260618
Requires Cabin Fever and level <Num0> cooking	需要完成船舱热病任务且烹饪等级达到<Num0>级	manual	ai_cache	ai_cache_20260618
Congratulations, you've just advanced your Combat level. You are now level <Num0>.	恭喜！你的战斗技能升级至<Num0>级了。	manual	ai_cache	ai_cache_20260618
Your combat level is now <Num0>.	你的战斗等级现在是<Num0>级。	manual	ai_cache	ai_cache_20260618
Greetings Storm Mage <Num0>, I need your help.	你好，风暴法师<Num0>号，我需要你的帮助。	manual	ai_cache	ai_cache_20260618
Hello, Storm Mage <Num0>, are you there?	你好，风暴法师<Num0>号，你在吗？	manual	ai_cache	ai_cache_20260618
ehem... Hello Storm Mage <Num0>, please talk to me!	咳咳……你好，风暴法师<Num0>号，请跟我说话！	manual	ai_cache	ai_cache_20260618
Talk to me, Storm Mage <Num0>!	跟我说话，风暴法师<Num0>！	manual	ai_cache	ai_cache_20260618
I'd like to talk to you, Storm Mage <Num0>!	我想和你谈谈，风暴法师<Num0>！	manual	ai_cache	ai_cache_20260618
I'd like to talk to you, SheffG<Num0>!	我想和你谈谈，SheffG<Num0>！	manual	ai_cache	ai_cache_20260618
SheffG<Num0>? Are you there?	谢夫G<Num0>？你在吗？	manual	ai_cache	ai_cache_20260618
Talk to me, SheffG<Num0>!	跟我说话，SheffG<Num0>！	manual	ai_cache	ai_cache_20260618
Hello? SheffG<Num0>?	喂？SheffG<Num0>？	manual	ai_cache	ai_cache_20260618
SheffG<Num0>!	谢夫吉<Num0>！	manual	ai_cache	ai_cache_20260618
Sandwiches, Nashvilian<Num0>!	三明治，Nashvilian<Num0>！	manual	ai_cache	ai_cache_20260618
Sandwich delivery for Nashvilian<Num0>!	给Nashvilian<Num0>送三明治！	manual	ai_cache	ai_cache_20260618
All types of sandwiches, Nashvilian<Num0>.	各种类型的三明治，Nashvilian<Num0>。	manual	ai_cache	ai_cache_20260618
Come on Nashvilian<Num0>, I made these specially!	来吧，Nashvilian<Num0>，我特意为你做的！	manual	ai_cache	ai_cache_20260618
The top three crab crushers were Squeek, RichardSuckl, & Streetking<Num0>!	前三名蟹粉碎者是斯奎克、理查德苏克尔和街王<Num0>！	manual	ai_cache	ai_cache_20260618
Your Hitpoints are now <Num0>.	你现在的生命值是<Num0>级。	manual	ai_cache	ai_cache_20260618
Requires: Level <Num0> Prayer, level <Num1> Ranged, level <Num2> Strength, level <Num3> Attack, level <Num4> Hitpoints, level <Num5> Magic	需要：祈祷等级<Num0>，远程等级<Num1>，力量等级<Num2>，攻击等级<Num3>，生命值等级<Num4>，魔法等级<Num5>	manual	ai_cache	ai_cache_20260618
Requires: Level <Num0> Slayer	需要：<Num0>级杀戮者	manual	ai_cache	ai_cache_20260618
Requires: Level <Num0> Prayer, King's Ransom	需要：<Num0>级祈祷、国王的赎金	manual	ai_cache	ai_cache_20260618
Increases your defence by <Num0>%, strength by <Num1>%, and attack by <Num2>%.	提升你的防御<Num0>%，力量<Num1>%，以及攻击<Num2>%。	manual	ai_cache	ai_cache_20260618
Increases your ranged attack by <Num0>% and damage by <Num1>%, and your defence by <Num2>%.	提升你的远程攻击<Num0>%和伤害<Num1>%，以及防御<Num2>%。	manual	ai_cache	ai_cache_20260618
Increases your magical attack and defence by <Num0>%, also increases your magic strength by <Num1>% and your defence by <Num2>%.	提升你的魔法等级和防御等级<Num0>%，并增加你的魔法伤害<Num1>%和防御<Num2>%。	manual	ai_cache	ai_cache_20260618
Private Stonepk<Num0>, atten-SHUN!	石峰列兵<Num0>号，立——正！	manual	ai_cache	ai_cache_20260618
I want you for my corps, Private Stonepk<Num0>!	我要你加入我的部队，列兵 Stonepk<Num0>！	manual	ai_cache	ai_cache_20260618
Get your rear in gear, Private Stonepk<Num0>!	快点行动，石碑<Num0>号列兵！	manual	ai_cache	ai_cache_20260618
The top three crab crushers were RichardSuckl, Kissmytoez, & Streetking<Num0>!	前三名螃蟹粉碎者是RichardSuckl、Kissmytoez和Streetking<Num0>！	manual	ai_cache	ai_cache_20260618
Come on gotta<Num0>, I made these specially!	来吧，gotta<Num0>，我特意为你做的！	manual	ai_cache	ai_cache_20260618
Did you hear me, gotta<Num0>?	你听到我说话了吗，gotta<Num0>？	manual	ai_cache	ai_cache_20260618
Greetings, Master Artorias<Num0>!	你好，主人 Artorias<Num0>！	manual	ai_cache	ai_cache_20260618
Ehem... Master Artorias<Num0>?	咳咳……主人阿托里奥斯<Num0>？	manual	ai_cache	ai_cache_20260618
I need your help, K<Num0>K!	我需要你的帮助，K<Num0>K！	manual	ai_cache	ai_cache_20260618
Please help me, K<Num0>K.	请帮帮我，K<Num0>K。	manual	ai_cache	ai_cache_20260618
Name: <osrscn-name-<Num0>>	名字：<osrscn-name-<Num0>>	manual	ai_cache	ai_cache_20260618
Message for you, <osrscn-name-<Num0>>!	给你带了口信，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
Urgent message for you, <osrscn-name-<Num0>>?	<osrscn-name-<Num0>>，有急事找你？	manual	ai_cache	ai_cache_20260618
Hello, <osrscn-name-<Num0>>?	你好，<osrscn-name-<Num0>>？	manual	ai_cache	ai_cache_20260618
Someone needs your help, <osrscn-name-<Num0>>!	有人需要你的帮助，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
Will you accept the message, <osrscn-name-<Num0>>?	你愿意接受这条消息吗，<osrscn-name-<Num0>>？	manual	ai_cache	ai_cache_20260618
The top three crab crushers were Osrs Otra, NoTime <Num0>Die, & Six Trey!	前三名蟹粉碎者是 Osrs Otra、NoTime <Num0>Die 和 Six Trey！	manual	ai_cache	ai_cache_20260618
I need your help, <osrscn-name-<Num0>>!	我需要你的帮助，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
Can I borrow you for a minute, <osrscn-name-<Num0>>?	我能借用你一分钟吗，<osrscn-name-<Num0>>？	manual	ai_cache	ai_cache_20260618
Please help me, <osrscn-name-<Num0>>.	请帮帮我，<osrscn-name-<Num0>>。	manual	ai_cache	ai_cache_20260618
Ahahahaha, <osrscn-name-<Num0>>!	啊哈哈，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
I have come to check you, <osrscn-name-<Num0>>...	我来检查你，<osrscn-name-<Num0>>……	manual	ai_cache	ai_cache_20260618
<osrscn-name-<Num0>>? Are you there?	<osrscn-name-<Num0>>？你在吗？	manual	ai_cache	ai_cache_20260618
Hello? <osrscn-name-<Num0>>?	喂？<osrscn-name-<Num0>>？	manual	ai_cache	ai_cache_20260618
Please let me check you, <osrscn-name-<Num0>>!	请让我检查你，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
I'd like to talk to you, <osrscn-name-<Num0>>!	我想和你谈谈，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
Talk to me, <osrscn-name-<Num0>>!	跟我说话，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
<osrscn-name-<Num0>>!	<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
The top three crab crushers were <osrscn-name-<Num0>>, Runya Heru, & Osprey Jay!	前三名蟹粉碎者是<osrscn-name-<Num0>>、Runya Heru和Osprey Jay！	manual	ai_cache	ai_cache_20260618
The top three crab crushers were DC da Beast, <osrscn-name-<Num0>>, & <osrscn-name-<Num1>>!	前三名蟹粉碎者是 DC da Beast、<osrscn-name-<Num0>> 和 <osrscn-name-<Num1>>！	manual	ai_cache	ai_cache_20260618
Report to me for punishment, <osrscn-name-<Num0>>!	向我报到接受惩罚，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
Come and be locked up, <osrscn-name-<Num0>>!	来被关起来吧，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
<osrscn-name-<Num0>>, you're under arrest!	<osrscn-name-<Num0>>，你被捕了！	manual	ai_cache	ai_cache_20260618
The top three crab crushers were <osrscn-name-<Num0>>, <osrscn-name-<Num1>>, & DC da Beast!	前三名螃蟹粉碎者分别是<osrscn-name-<Num0>>、<osrscn-name-<Num1>>和DC da Beast！	manual	ai_cache	ai_cache_20260618
I've come to arrest you, <osrscn-name-<Num0>>!	我是来逮捕你的，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
Hello, <osrscn-name-<Num0>>. I need a herb.	你好，<osrscn-name-<Num0>>。我需要一种草药。	manual	ai_cache	ai_cache_20260618
I'll give you a free potion, <osrscn-name-<Num0>>!	我送你一瓶免费药水，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
Hey, <osrscn-name-<Num0>>!	嘿，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
'Ello der <osrscn-name-<Num0>>! *hic*	你好啊，<osrscn-name-<Num0>>！嗝	manual	ai_cache	ai_cache_20260618
Oi, are you der <osrscn-name-<Num0>>!	喂，你来了吗<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
Aww comeon, talk to ikle me <osrscn-name-<Num0>>!	哎呀拜托，和可爱的我聊聊吧<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
Dunt ignore your mate, <osrscn-name-<Num0>>!	别不理你的朋友，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
The top three crab crushers were <osrscn-name-<Num0>>, DC da Beast, & <osrscn-name-<Num1>>!	前三名螃蟹粉碎者是<osrscn-name-<Num0>>、DC da Beast和<osrscn-name-<Num1>>！	manual	ai_cache	ai_cache_20260618
Tokah <Num0> <Num1>? Are you there?	托卡 <Num0> <Num1>？你在吗？	manual	ai_cache	ai_cache_20260618
Hello? Tokah <Num0> <Num1>?	喂？托卡 <Num0> <Num1>？	manual	ai_cache	ai_cache_20260618
Greetings from the frog princess, <osrscn-name-<Num0>>!	来自青蛙公主的问候，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
Talk to the frog princess, <osrscn-name-<Num0>>!	去找青蛙公主谈谈，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
Please respond to the frog princess, <osrscn-name-<Num0>>!	请回应青蛙公主，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
The frog princess needs your help, <osrscn-name-<Num0>>!	青蛙公主需要你的帮助，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
I've got something for you, <osrscn-name-<Num0>>!	我有东西给你，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
The top three crab crushers were DC da Beast, <osrscn-name-<Num0>>, & GIM Jody!	前三名蟹粉碎者是 DC da Beast、<osrscn-name-<Num0>> 和 GIM Jody！	manual	ai_cache	ai_cache_20260618
Sandwiches, <osrscn-name-<Num0>>!	三明治，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
All types of sandwiches, <osrscn-name-<Num0>>.	各种类型的三明治，<osrscn-name-<Num0>>。	manual	ai_cache	ai_cache_20260618
Sandwich delivery for <osrscn-name-<Num0>>!	给<osrscn-name-<Num0>>送三明治！	manual	ai_cache	ai_cache_20260618
Did you hear me, <osrscn-name-<Num0>>?	你听到我说话了吗，<osrscn-name-<Num0>>？	manual	ai_cache	ai_cache_20260618
(<Num0> Magic, Desert Treasure I)	(<Num0>魔法，沙漠宝藏 I)	manual	ai_cache	ai_cache_20260618
Steal a cake from the Ardougne market stalls.(<Num0> Thieving)	从阿多尼城市场摊位偷一块蛋糕。(<Num0>级盗窃)	manual	ai_cache	ai_cache_20260618
Sell Silk to Silk trader in Ardougne for <Num0> coins each.	将丝绸卖给阿多尼城的丝绸商人，每张<Num0>金币。	manual	ai_cache	ai_cache_20260618
The top three crab crushers were <osrscn-name-<Num0>>, <osrscn-name-<Num1>>, & GIM Jody!	前三名螃蟹粉碎者是<osrscn-name-<Num0>>、<osrscn-name-<Num1>>和GIM Jody！	manual	ai_cache	ai_cache_20260618
Please let me check you, Fe w<Num0>ns<Num1>n!	请让我检查你，Fe w<Num0>ns<Num1>n！	manual	ai_cache	ai_cache_20260618
I have come to check you, Fe w<Num0>ns<Num1>n...	我来检查你，Fe w<Num0>ns<Num1>n……	manual	ai_cache	ai_cache_20260618
Surprise exam, <osrscn-name-<Num0>>!	突击考试，<osrscn-name-<Num0>>！	manual	ai_cache	ai_cache_20260618
Grapple over Yanille's south wall.(<Num0> Agility, <Num1> Strength, <Num2> Ranged)	抓钩越过亚尼勒城南墙 (<Num0>级敏捷，<Num1>级力量，<Num2>级远程)	manual	ai_cache	ai_cache_20260618
patch.(<Num0> Farming)	种植地 (<Num0> 级农业)	manual	ai_cache	ai_cache_20260618
Cast the Ardougne Teleport spell.(<Num0> Magic, Plague City)	施放阿多尼城传送术 (<Num0>级魔法，瘟疫之城)	manual	ai_cache	ai_cache_20260618
(<Num0> Firemaking, Enlightened Journey)	(需要<Num0>级生火，启蒙之旅)	manual	ai_cache	ai_cache_20260618
(<Num0> Crafting, The Hand in the Sand)	（<Num0>个制作，沙中的手）	manual	ai_cache	ai_cache_20260618
Pickpocket the master farmer north of Ardougne.(<Num0> Thieving)	扒窃阿多尼城北部的农业大师。<br>(<Num0>级偷窃)	manual	ai_cache	ai_cache_20260618
Greetings <osrscn-name-<Num0>>, I need your help.	你好，<osrscn-name-<Num0>>，我需要你的帮助。	manual	ai_cache	ai_cache_20260618
Hello, <osrscn-name-<Num0>>, are you there?	你好，<osrscn-name-<Num0>>，你在吗？	manual	ai_cache	ai_cache_20260618
Did you know? You can buy a bolt pouch from Hirko in Keldagrim that lets you carry up to <Num0> different bolt types at once, including a mithril grapple.	你知道吗？你可以从凯尔达格林城的希尔科那里买一个弩箭袋，让你一次携带多达<Num0>种不同的弩箭类型，包括秘银抓钩。	manual	ai_cache	ai_cache_20260618
Friends List - World <Num0>	好友列表 - 世界<Num0>	manual	ai_cache	ai_cache_20260618
Achievement Diary - Desert	成就日志 - 沙漠	manual	ai_cache	ai_cache_20260619
Achievement Diary - Varrock	成就日志 - 维洛克城	manual	ai_cache	ai_cache_20260619
Achievement Diary - Western Provinces	成就日志 - 西部省份	manual	ai_cache	ai_cache_20260619
Achievement Diary - Wilderness	成就日志 - 野蛮人聚落	manual	ai_cache	ai_cache_20260619
Activate Ancient Magicks at the altar in the Jaldraocht	在贾尔德拉奥克特的祭坛激活古代魔法	manual	ai_cache	ai_cache_20260619
Activate Ancient Magicks at the altar in the Jaldraocht Pyramid.	在贾尔德拉赫特金字塔的祭坛激活古代魔法。	manual	ai_cache	ai_cache_20260619
As a reward he now lets me use his high quality range which	作为奖励，他现在让我使用他的高质量炉灶，	manual	ai_cache	ai_cache_20260619
Attempt the TzHaar Fight Pits or Fight Cave.	尝试特扎尔战斗坑或战斗洞穴。	manual	ai_cache	ai_cache_20260619
Bake a wild pie at the Nardah Clay Oven.	在那尔达粘土烤箱制作野味派。	manual	ai_cache	ai_cache_20260619
Be assigned a Slayer task by the Slayer Master in Shilo	被希洛村的杀戮大师分配杀戮任务	manual	ai_cache	ai_cache_20260619
Become the Champion of the Fight Pits.	成为战斗坑的冠军。	manual	ai_cache	ai_cache_20260619
Board the Swampy boat at the Hollows.	在空心谷搭乘沼泽船。	manual	ai_cache	ai_cache_20260619
Browse Sarah's farm shop.	浏览莎拉的农场商店。	manual	ai_cache	ai_cache_20260619
Browse Thessalia's store.	浏览塞萨利亚的商店。	manual	ai_cache	ai_cache_20260619
Browse the Warrens General Store.	浏览沃伦斯综合商店。	manual	ai_cache	ai_cache_20260619
Build an Isafdar painting in your POH Quest hall.	在你的 POH 任务大厅中建造一幅伊萨法德画作。	manual	ai_cache	ai_cache_20260619
Burn some yew logs on the Nardah Mayor's balcony.	在那尔达城市长的阳台烧些紫杉原木。	manual	ai_cache	ai_cache_20260619
Buy a Stew from the Seers' pub.	从先知酒馆买一份炖菜。	manual	ai_cache	ai_cache_20260619
Buy a candle from the Chandler in Catherby.	去凯瑟比镇的制蜡师那里买根蜡烛。	manual	ai_cache	ai_cache_20260619
Buy a newspaper.	买份报纸。	manual	ai_cache	ai_cache_20260619
Carpet.	地毯。	manual	ai_cache	ai_cache_20260619
Cast Ice Barrage against a foe in the Desert.	在沙漠中对敌人施放冰之弹幕。	manual	ai_cache	ai_cache_20260619
Cast Ice Barrage on another player within Castle Wars.	在城堡战争中对其他玩家施放冰之弹幕。	manual	ai_cache	ai_cache_20260619
Cast Low Alchemy at the Fountain of Rune.	在符文喷泉施放低级炼金术。	manual	ai_cache	ai_cache_20260619
Cast Monster Examine on a Troll south of Mount	对巨魔山南边的巨魔施放怪物检视术	manual	ai_cache	ai_cache_20260619
Cast one of the 3 God spells against another player in the	在队伍中对其他玩家施放三种神明法术之一	manual	ai_cache	ai_cache_20260619
Catch a Copper Longtail.	钓一条铜长尾鱼。	manual	ai_cache	ai_cache_20260619
Catch a Dashing Kebbit.	钓一只迅捷凯比特兔。	manual	ai_cache	ai_cache_20260619
Catch a Golden Warbler.	抓一只金黄莺。	manual	ai_cache	ai_cache_20260619
Catch a Manta ray in the Fishing Trawler and cook it in Port	在钓鱼拖船上抓一条魔鬼鱼，在港口烹饪	manual	ai_cache	ai_cache_20260619
Catch a Manta ray in the Fishing Trawler and cook it in Port Khazard.	在捕鱼拖船上抓一条魔鬼鱼，然后在卡扎德港烹饪。	manual	ai_cache	ai_cache_20260619
Catch a Red Salamander.	抓一条红色蝾螈。	manual	ai_cache	ai_cache_20260619
Catch a shark in Burgh de Rott with your bare hands.	徒手在伯格德罗特镇抓一条鲨鱼。	manual	ai_cache	ai_cache_20260619
Catch an Anglerfish and cook it whilst in Great Kourend.	在大库兰德王国抓一条鮟鱇鱼并烹饪它。	manual	ai_cache	ai_cache_20260619
Catch an Orange Salamander.	捕捉一只橙色蝾螈。	manual	ai_cache	ai_cache_20260619
